cardId,dbfId,name,cardSet,type,faction,rarity,cost,runeCost,attack,health,durability,spellSchool,text,flavor,artist,collectible,elite,race,img,imgGold,locale
RLK_210,84239,Wretched Exile,March of the Lich King,Minion,,Epic,2,,2,3,,,"[x]After you play an <b>Outcast</b>\ncard, add a random <b>Outcast</b>\ncard to your hand.","If you're cold, they're cold. Let your wretches inside.",Konstantin Porubov,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/63a125a0594a2bea7f4e562bbc069ec328f787c0069486f408eee0dc20e48f6c.png,,enUS
NX2_013,86567,ZOMBEEEES!!!,March of the Lich King,Spell,,Common,2,,,,,,"<b>Secret:</b> After your opponent plays a minion, summon four 1/1 Zombees to attack it.","In your brain, in your brain, Zombees, Zombees, Zombees-ees-ees.",Max Grecke,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/441d0b5d4a3233b2b73696111e41c10415c35cf639403956f9fb95dcc87ce389.png,,enUS
RLK_121,80089,Acolyte of Death,March of the Lich King,Minion,,Common,3,,2,4,,,"After a friendly Undead dies, draw a card.","""I see dead people. A LOT of dead people.""",Grafit ,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/79504b2ca1f4668cab6349cb25eaa16286edaeb8a0d0c50086676fee8df365a8.png,,enUS
RLK_915,84387,Amber Whelp,March of the Lich King,Minion,,Common,3,,3,3,,,"<b>Battlecry:</b> If you're holding a Dragon, deal 3 damage.",What is a Bronze Whelp's favorite garnish? A little thyme!,Adam Byrne,True,,Dragon,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/512be628cf4ea706552567983e4f0e65856f373ee58abf356bfa5fe544b651e5.png,,enUS
RLK_542,84421,Arcsplitter,March of the Lich King,Minion,,Rare,3,,3,2,,,<b>Deathrattle:</b> Add 2 Arcane Bolts to your hand.,"Shockspitter, Arcsplitter, what's next?",Melvin Chan,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/84fbfb8825e0a2757799ffa8283e76685eccccc43445b944e94620be27a6c6a6.png,,enUS
RLK_608,84300,"Asvedon, the Grandshield",March of the Lich King,Minion,,Legendary,3,,3,4,,,<b>Taunt</b>\n<b>Battlecry:</b> Cast a copy\nof the last spell your opponent played.,"If you think that's strong, you should see his Great Great Grandshield.",Anton Zemskov,True,True,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a3e7d9f9205d295bfcb0d98ce2d28da16b911920111b3a68e0e536f6c6785b81.png,,enUS
RLK_225,86733,Blightfang,March of the Lich King,Minion,,Legendary,3,"{'blood': 0, 'frost': 0, 'unholy': 1}",3,3,,,"[x]<b>Battlecry:</b> Infect all enemy\nminions. When they die,\nyou summon a 2/2\nZombie with <b>Taunt</b>.",THE GIANT ENEMY SPIDER!,Brian Despain,True,True,Beast,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4d35a7ec85acbeac5c975ac6c6ad7a04df1938eb6c30abbf1a7b6ec077c62272.png,,enUS
RLK_926,84765,Bloodied Knight,March of the Lich King,Minion,,Common,3,,4,5,,,"[x]At the end of your turn,\ndeal 2 damage to\nyour hero.",Chillwind Yeti would NEVER betray you like this.,BOSi Studio,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/49725b6855ef8f1fb85be4cba3648d60c8eec0fbfc8cd9d0368f92fdd225b4fb.png,,enUS
RLK_113,80019,Brittleskin Zombie,March of the Lich King,Minion,,Common,3,,4,3,,,"<b>Deathrattle:</b> If it's your opponent's turn, deal 3 damage to them.",I was born with glass bones and paper skin.,Vlad Botos,True,,Undead,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bcab2f5acd4357183757288b0bcf732ad0413e2fed1e703e4632a8b296143886.png,,enUS
NX2_036,87326,Construct Quarter,March of the Lich King,Location,,Rare,3,,,3,,,[x]Destroy a friendly\nminion to summon a\n4/5 Undead with <b>Rush</b>.,It's not alive! IT'S NOT ALIIIIIVE!!!,Mooncolony ,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8f369535a501424570bb46e869caa5cf4dbdb96866e65c2e597d6cf20d668f66.png,,enUS
RLK_221,86573,Crystal Broker,March of the Lich King,Minion,,Epic,3,,3,2,,,[x]<b>Manathirst (5):</b> Summon a\nrandom 3-Cost minion.\n<b>Manathirst (10):</b> Summon an\n8-Cost minion instead.,Broke: Crystals\nWoke: Blueberry Fruit Gummies,Angelica Alieva,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/656a17c6733cdd90d423759af2389ba748250e7cbe683d7b0dfe73f3981eb686.png,,enUS
NX2_051,94889,Darkfallen Shadow,March of the Lich King,Minion,,Common,3,,3,3,,,<b>Rush</b>\n<b>Manathirst (@):</b> Gain <b>Reborn</b>.,Manathirst AND Reborn?! Pick a side!,Tyler James,True,,Undead,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bf93a62d8bb6283e301bf1846b6bfce8d9b3cffa320062007a57c95f09ec00c5.png,,enUS
RLK_119,80087,Drakkari Embalmer,March of the Lich King,Minion,,Common,3,,3,4,,,<b>Battlecry:</b> Give a friendly Undead <b>Reborn</b>.,"A troll in life, death, and online forums.",Chris Rahn,True,,Undead,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/68dae4fa648fbc6abc10d3754c4e4170183a0373bfac113a0cceac4b75318d42.png,,enUS
RLK_952,85621,Enchanter,March of the Lich King,Minion,,Epic,3,,3,3,,,Enemy minions take double damage during your turn.,"""I know Scourgebane! Your materials and tips appreciated!""",Tyler James,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e4418620606bea9313bba9eb0ffc5ffa7f018de83fbf805d60ceec7f01546d8c.png,,enUS
RLK_545,84736,Energy Shaper,March of the Lich King,Minion,,Epic,3,,3,4,,,[x]<b>Battlecry:</b> Transform all\nspells in your hand into ones\nthat cost (3) more. <i>(They keep\ntheir original Cost.)</i>,"'""I can do a snake for you?""",Melvin Chan,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e49ecb061373519062e12adc4c83d1d406df9c455529d2f06aa01dea370bfdcf.png,,enUS
NX2_007,86502,Frostfin Chomper,March of the Lich King,Minion,,Rare,3,,2,3,,,"[x]<b>Battlecry:</b> If you played an\nElemental last turn, summon\nthree 1/1 Murlocs.","If you want good sushi, it is important to always keep your murlocs on ice.",Hideaki Takamura,True,,Elemental,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ada77d5359d7686b85edd9a9e207066581ec9014dec0a8e85d008df01ab66eed.png,,enUS
RLK_820,84272,Halduron Brightwing,March of the Lich King,Minion,,Legendary,3,,3,4,,,<b>Battlecry:</b> Give all Arcane spells in your hand and\n[x]deck <b>Spell Damage +1</b>.,"I wanted to generate a legendary, but I held da wrong Brightwing.",Vladimir Kafanov,True,True,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2260fa9451c24ffa643cefdf3956a591e4d6b915511cf7138b018d29389a7611.png,,enUS
RLK_822,84358,Haunting Nightmare,March of the Lich King,Minion,,Epic,3,,4,3,,,"[x]<b>Deathrattle:</b> Haunt a card in\nyour hand. When you play it,\nsummon a 4/3 Soldier.",Not as scary as the one where all my teeth fall out.,Vladimir Kafanov,True,,Undead,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3dd9ee747d383ef96ce81f598c40a4d15c09741af6b438298a22c04a9af8c69d.png,,enUS
RLK_970,87301,Hawkstrider Rancher,March of the Lich King,Minion,,Epic,3,,2,5,,,"[x]Whenever you play a \nminion, give it +1/+1 and\n""<b>Deathrattle:</b> Summon a_\n1/1 Hawkstrider.""",I prefer the Hawkstrider Nacho Cheeser.,Hideaki Takamura,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f05223b9cd6df055b66b34edf75d53e863fd518600db09a3b7887111bbdb3ae4.png,,enUS
NX2_028,86692,Hookfist-3000,March of the Lich King,Minion,,Common,3,,4,3,,,"After your hero attacks, gain 4 Armor and\ndraw a card.",But wait! There's more!,Daniil Kudriavtsev,True,,Pirate,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1bb3b9fa26339d814d668e4df08b23d830017b1ca15ce5208809ba1a76277d0b.png,,enUS
RLK_827,84398,Keeneye Spotter,March of the Lich King,Minion,,Common,3,,3,4,,,"[x]Whenever your hero\nattacks a minion, set\nits Health to 1.","""No Rexxar, not the face, the minion right there. Yep that one righ-- Rexxar no!""",Valeria Styajkina,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b3de207b8f7567d9d5ed6c14359df3589a26638fabfb2d326121ea6fe6f3c7fd.png,,enUS
NX2_021,86655,Knight of the Dead,March of the Lich King,Minion,Neutral,Common,3,,5,5,,,[x]<b>Battlecry:</b> Deal 5 damage\nto your hero. <b>Manathirst (7):</b>\nRestore 5 Health to your\nhero instead.,"A Paladin will follow their oath to slay the undead, even when they count themselves among them.",Paul Mafayon,True,,Undead,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5a8d59efcfe6b2160a1de522a93670b09745d726f25f24365f3c330b79f09bf3.png,,enUS
RLK_120,80088,Meat Grinder,March of the Lich King,Minion,,Epic,3,"{'blood': 0, 'frost': 0, 'unholy': 1}",3,4,,,<b>Battlecry:</b> Shred a random minion in your deck to gain 4 <b>Corpses.</b>,"After the Horde and Alliance sieged Icecrown Citadel, they took these back to use in their delis.",David Kang,True,,Mech,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9b61ef4e27ecc0e72316eb5ea2cb8c47cf2763a96f8b13928d57170ecdf86bc2.png,,enUS
RLK_834,85154,Nerubian Vizier,March of the Lich King,Minion,,Common,3,,2,4,,,"[x]<b>Battlecry:</b> <b>Discover</b> a spell.\nIf a friendly Undead died\nafter your last turn,\nit costs (2) less.",One of the essential constructors of the Northrend wide web.,Brian Despain,True,,Undead,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/131a466b5cd9ac17f277313fd83f185b8a0e1c01c010d9758361d26230b14680.png,,enUS
NX2_017,86597,Plague Eruption,March of the Lich King,Spell,,Common,3,,,,,,"Deal $2 damage to all minions. If you've discarded a card this game, deal $1 more.",Be prepared! (With tissues),Konstantin Turovec,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/493332c78f4a86ab1e6ce09d3d8a5407b23a88be92338430bf09a788f8acccc4.png,,enUS
NX2_035,87325,Rimescale Siren,March of the Lich King,Minion,,Common,3,"{'blood': 0, 'frost': 1, 'unholy': 0}",2,3,,,"[x]<b>Battlecry:</b> If you've cast three\nspells while holding this,\n<b>Freeze</b> 3 random enemy\nminions.@ <i>({0} left!)</i>@ <i>(Ready!)</i>",She will freeze the Scourge dead in their tracks.,Ramzy Kamen,True,,Undead,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a5e8ed6131f7932d641ec72b70535a03e564eb8bf72c2f6c7fbee6a376ef9a73.png,,enUS
RLK_900,80537,Scourge Rager,March of the Lich King,Minion,,Common,3,,5,4,,,<b>Reborn</b>\n<b>Battlecry:</b> Die.,Why's he so mad? Well you'd be mad too if you were created as a joke!,Alex Stone,True,,Undead,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9d4505d4bafc851e7746f539b05dfcdaac6639fb37dd9b02a5bc45d6933becc1.png,,enUS
RLK_533,84261,Scourge Supplies,March of the Lich King,Spell,,Common,3,,,,,,Draw 3 cards.\nChoose one to discard.,The Scourge is very pro-recycling.,L. Lullabi & K. Turovec,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/843eab411066d0dc75fea1bbcb94d7230651867215c258d14bce6b44e39edb52.png,,enUS
RLK_922,84739,Seal of Blood,March of the Lich King,Spell,,Common,3,,,,,Holy,Give a minion +3/+3 and <b>Divine Shield</b>. Deal $3 damage to your hero.,Don't hate! Coagulate!,Vika Yarova,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a49a01e51357a8c284cee57bda9c54dd51c22a2ac39bb17d53fe512acf79d914.png,,enUS
RLK_910,84212,Shadow Suffusion,March of the Lich King,Spell,,Rare,3,,,,,Shadow,"[x]Give your minions\n""<b>Deathrattle:</b> Deal 3\ndamage to a random\nenemy.""",Be honest - you had to look up what that means.,Anton Zemskov,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b43a259310f17033908ccbc4a4f4b3bc8bbd38c81a99382d49754830e1da3e55.png,,enUS
RLK_218,86557,Silvermoon Arcanist,March of the Lich King,Minion,,Common,3,,2,2,,,[x]<b>Spell Damage +2</b>\n<b>Battlecry:</b> Your spells can’t\ntarget heroes this turn.,"This turn only, I'm something of an Arcanist myself.",Valeria Styajkina,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7054c938c1acf5b66fcb857e985b13433351352e7ee93ce6d549eb58b792a355.png,,enUS
RLK_518,82689,Silvermoon Sentinel,March of the Lich King,Minion,,Common,3,,2,5,,,<b>Taunt</b>\n<b>Manathirst (@):</b> Gain +2/+2 and <b>Divine Shield</b>.,"I spent 8 mana polishing this shield, PLEASE don't make me bash you with it.",Vika Yarova,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fcc7398194991fe48b9dc7675b6cb98dc8ccab489c0068276a76bda95a1b6902.png,,enUS
RLK_012,78314,Soulbreaker,March of the Lich King,Weapon,,Common,3,"{'blood': 1, 'frost': 0, 'unholy': 0}",3,,2,,"After your hero attacks and kills a minion, gain 2 <b>Corpses</b>.",Two for one special!,Hideaki Takamura,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2f95dc831006d2e538d6b1acebf954073b8e55d4b8a4acc8519ad01a5c893572.png,,enUS
NX2_002,86439,Spectral Trainee,March of the Lich King,Minion,,Rare,3,,1,4,,,"After you cast a spell,\ndeal 1 damage to all enemy minions.","After graduating at the top of her class from Scholomance, she was granted an eternal scholarship to study abroad in Naxxramas.",Sergey Tsvelykh,True,,Undead,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/86c0bf1c043ab5741057efc9404ac4da745a5c88792b89e770e663bdfd026adb.png,,enUS
NX2_005,86483,Stitched Creation,March of the Lich King,Minion,,Rare,3,,1,1,,,<b>Combo:</b> Gain +2/+2.\n<b>Infuse ({0}):</b> Gain +3/+3. <b>Manathirst ({1}):</b> Gain +4/+4.,"To defend Naxxramas from the oncoming adventurers, the Scourge created a monstrosity the world had never seen before: an abomination wearing clothes!!",Ian Ameling,True,,Undead,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/22408735bebcbbaec6d89a455354a1def7bd79956d27e4510aa519296ed7475c.png,,enUS
RLK_219,86559,Sunfury Clergy,March of the Lich King,Minion,,Common,3,,2,4,,,[x]<b>Battlecry:</b> Restore 3 Health\nto all friendly characters.\n<b>Manathirst (6):</b> Restore\n6 Health instead.,Why is the sun so mad? Won't anyone ask about its feelings?,Vika Yarova,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8775a808b9b3f7e30a741930c2d3dc5d4dc743b6d80afd6a406f96b2e9a329b9.png,,enUS
RLK_527,83089,Timewarden,March of the Lich King,Minion,,Epic,3,,3,4,,,"[x]<b>Battlecry:</b> Until the end\nof your next turn, Dragons\nyou summon gain <b>Taunt</b>\nand <b>Divine Shield</b>.","When are we getting the Silver, Gold, and Diamond dragonflight?",L. Lullabi & K. Turovec,True,,Dragon,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/77f31c33ea0800fcf7621162196b90755a4e4f646796d5c9ac31be86206dd9a9.png,,enUS
RLK_552,86147,Unliving Champion,March of the Lich King,Minion,,Common,3,,3,2,,,"[x]<b>Battlecry:</b> If a friendly\nUndead died after your\nlast turn, summon two\n3/2 Zombies.",Unlive a little!,L. Lullabi & K. Turovec,True,,Undead,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0fed55ccde781fb902d55e99344d0346e88359290735574002f919fcf364de0d.png,,enUS
RLK_571,86119,Vile Apothecary,March of the Lich King,Minion,,Epic,3,,2,4,,,"At the end of your turn,\nadd a random Concoction to your hand.","When he's feeling extra malicious, he uses the licorice-flavored one.",Mooncolony ,True,,Undead,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/efa67937cfa59ba20fd292964b618176db2e503f1cce6f93b0380192f9657e9b.png,,enUS
RLK_532,84248,Walking Dead,March of the Lich King,Minion,,Common,3,,2,5,,,"<b>Taunt</b>\nIf you discard this minion, summon it.","Watch out for the Scourge, KAAARRRRLLLL!",Mooncolony ,True,,Undead,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cd5b7e0a9b58a51ec775a10594bcb116848eded920c85eb89db69412694bc1c5.png,,enUS
NX2_003,86440,Whirlweaver,March of the Lich King,Minion,,Rare,3,,4,3,,,"[x]<b>Battlecry:</b> If you've cast a\nspell last turn, <b>Discover</b>\nan Elemental.","Of all the creations from the Construct Quarter, a naga combined with water is the most intuitive.",Todd Harris,True,,Elemental,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e41327f3143bb5ada35296194832fcff66ee53496c9d91b1302d341a33b82a2f.png,,enUS
RLK_813,84133,Bonecaller,March of the Lich King,Minion,,Rare,4,,2,5,,,[x]<b>Taunt</b>\n<b>Deathrattle</b>: Resurrect\na friendly Undead that\ndied this game.,"Hello, am I speaking to the undead of the household? We have been trying to reach you about your skeleton's extended warranty.",Valeria Styajkina,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d1105dac3f4924f8ab6f21de45c1d46ce76818322464b819103e4f81fb46468e.png,,enUS
NX2_020,86624,Cannibalize,March of the Lich King,Spell,,Rare,4,,,,,Shadow,Destroy a minion. Restore its Health to all friendly characters.,The Silvermoon health inspector has some choice words for the Lich King.,Slawomir Maniak,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f67eee8ea0c2a0c0602712d08b267aea76dc7393875b10e9491211a2ef239133.png,,enUS
RLK_916,84388,Daring Drake,March of the Lich King,Minion,,Common,4,,4,4,,,"[x]<b>Rush</b>\n<b>Battlecry:</b> If you're holding\na Dragon, gain +1/+1.","First of all, how dare you? Second of all, how <i>dare</i> you!",L. Lullabi & K. Turovec,True,,Dragon,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d2f4428fb827ca47c62dd3a04261ec41ee08330066e8dad9ece5e7807b702966.png,,enUS
RLK_819,84266,Eversong Portal,March of the Lich King,Spell,,Rare,4,,,,,Arcane,"[x]Summon $1 4/4 |4(Lynx, Lynxes)\nwith <b>Rush</b> <i>(improved by\n<b>Spell Damage</b>)</i>.","In retrospect, it's pretty impressive that they had the Lynxes just ready to go.",Konstantin Turovec,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2a76d9ecb44283beba89b43da195892d242df8c896c648261591360c0705f84f.png,,enUS
RLK_208,84233,Fel'dorei Warband,March of the Lich King,Spell,,Common,4,,,,,,"Deal $4 damage.\nIf your deck has no minions, summon four 1/1 Illidari with <b>Rush</b>.","""Felerin, I made you a friendship bracelet!""\n""...what? I said WARband, not WRISTband...""",Jakub Kasper,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1974a6a1ba774bd05d214c32069d545df45a2c5ef862261334fbc95fff2d2910.png,,enUS
RLK_215,84260,"Felerin, the Forgotten",March of the Lich King,Minion,,Legendary,4,,3,3,,,[x]<b>Battlecry:</b> Add a random\n<b>Outcast</b> card to the left and\nright sides of your hand.\nThey cost (2) less.,flavor text,L. Lullabi & K. Turovec,True,True,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1590434b038c80c62e0f678a1ec1c4f89af863799ee628ea6566a3204cb3975e.png,,enUS
NX2_022,86660,Goldwing,March of the Lich King,Minion,,Rare,4,,3,5,,,"[x]<b>Rush</b>\n<b>Battlecry:</b> If you're holding\na Mech, gain <b>Windfury</b>.","This HAS to be worth more dust, right?",Valeria Styajkina,True,,Dragon,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b3d02b5d294558b886753af38fac4f74b6f57663975b7159912fd24cebe05995.png,,enUS
RLK_829,84586,Grave Digging,March of the Lich King,Spell,,Epic,4,,,,,Shadow,[x]Draw 2 cards.\nCosts (1) if a friendly\nUndead died after\nyour last turn.,Grave digging as a profession has high turnover; it's important to maintain headcount.,Jason Kang,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3e7fc168ec3b94747ee2e6bc5329c02215fe6be9426360516fed0ac7db345848.png,,enUS
RLK_832,84857,High Cultist Basaleph,March of the Lich King,Minion,,Legendary,4,,3,5,,,<b>Battlecry:</b> Resurrect all friendly Undead that died after your last turn.,"""It's not a cult! It's a collection of like-minded individuals that enjoy undead. And rituals. And doing what I say. """,Tanamaes Leejierasaes,True,True,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c076f7bfcce9f7be2163c7b61770e14f1da79bacf83e13ad4cb40baca7b23e16.png,,enUS
RLK_603,84623,Light of the Phoenix,March of the Lich King,Spell,,Common,4,,,,,Fire,Draw 2 cards. Costs (1) less for each damaged friendly character.,"It's 3 in the morning, could you PLEASE put out that phoenix?!",BOSi Studio,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/694fc734e995cc156a44212324bc68bca4d26bc4e94e1080de546501d31f5f24.png,,enUS
NX2_032,90325,Lost Exarch,March of the Lich King,Minion,,Rare,4,,5,4,,,[x]<b>Deathrattle</b>: Spend all your\nMana. Summon that many\n_2/2 Zombies with <b>Rush</b>.,She resisted the temptation of the Burning Legion's power only to fall victim to the Scourge.,Ramzy Kamen,True,,Undead,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a9d451aaa4df9e40d0cb437be10e3247e141db5f9ff1692706fb088d59684dd1.png,,enUS
RLK_529,83942,Noxious Infiltrator,March of the Lich King,Minion,,Rare,4,,2,5,,,"[x]<b>Poisonous</b>\n<b>Battlecry:</b> If a friendly Undead\ndied after your last turn, deal 1\ndamage to a minion.","Noxious, but not toxic - he's very polite!",Rafael Zanchetin,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5c52efbb48338484165b0099df202ede97a277935a4fc621468f3e551faf2ad0.png,,enUS
RLK_831,84856,Plaguespreader,March of the Lich King,Minion,,Epic,4,,4,4,,,<b>Deathrattle:</b> Transform a random minion in your opponent's hand into a Plaguespreader.,What do they mean by Patient Zero? I'm very patient!,Trent Kaniuga,True,,Undead,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/14f4b5a362d086c96c67cab84eb629a9855132028e6f62d0d263120b99be62c1.png,,enUS
